timestamp,open,high,low,close,volume,rsi
2025-02-02 21:30:00,96948.2,97316.45,96573.47,96781.73,525.12678,33.70943685640624
2025-02-02 21:45:00,96781.72,97095.84,96620.0,97020.54,440.56869,37.935088885098125
2025-02-02 22:00:00,97020.56,97709.18,96980.96,97509.53,396.15207,45.58401815494404
2025-02-02 22:15:00,97509.53,97732.3,97171.99,97409.03,267.00179,44.37361489538704
2025-02-02 22:30:00,97409.03,97409.03,96150.0,97160.0,1038.71968,41.43744779261664
2025-02-02 22:45:00,97159.99,98022.2,97078.89,97994.46,446.70536,52.725551020889085
2025-02-02 23:00:00,97994.47,97994.47,97175.19,97719.17,657.05751,49.34626567388991
2025-02-02 23:15:00,97719.17,97926.0,96543.1,97018.79,898.21905,41.975283519316875
2025-02-02 23:30:00,97018.79,97637.27,96751.99,97326.08,736.97615,45.800579837372474
2025-02-02 23:45:00,97326.09,97793.27,97300.0,97700.59,464.34901,50.11682237628945
2025-02-03 00:00:00,97700.59,97782.79,97261.24,97314.01,540.20703,46.040988400383604
2025-02-03 00:15:00,97314.0,97591.34,96060.0,97074.0,1168.76726,43.666572970407444
2025-02-03 00:30:00,97073.99,97191.11,95500.0,95694.54,1486.60322,33.10054658331006
2025-02-03 00:45:00,95694.53,96905.63,95604.49,96511.33,1825.13592,42.04296033046729
2025-02-03 01:00:00,96511.33,96945.03,95782.0,95782.01,1074.37108,37.254427406250535
2025-02-03 01:15:00,95782.0,95859.98,95054.16,95163.95,1543.72375,33.746613210679115
2025-02-03 01:30:00,95161.49,95454.41,93814.07,94153.52,2298.09194,28.94779351583847
2025-02-03 01:45:00,94153.52,94164.75,92000.0,93435.82,5615.04058,26.10792641687904
2025-02-03 02:00:00,93436.97,94280.89,91231.0,94046.03,4594.35573,32.19830331764682
2025-02-03 02:15:00,94046.03,94980.0,93558.74,93885.99,2630.8244,31.465784500990026
2025-02-03 02:30:00,93885.99,94176.46,93243.5,93859.99,1709.79889,31.341037917150942
2025-02-03 02:45:00,93860.0,94075.31,93311.1,93566.01,1660.38133,29.897734945665746
2025-02-03 03:00:00,93566.0,94586.97,93426.49,94348.08,1215.32551,38.068591941213064
2025-02-03 03:15:00,94348.07,94688.0,94280.21,94436.0,1083.65561,38.930354642474704
2025-02-03 03:30:00,94436.0,94516.65,93776.0,93857.0,689.32592,35.43358223090745
2025-02-03 03:45:00,93857.0,94262.79,93800.0,94038.74,593.88293,37.33620352645042
2025-02-03 04:00:00,94038.75,94490.72,93763.38,93922.5,629.18121,36.593459962772016
2025-02-03 04:15:00,93922.5,94134.53,93149.91,93352.95,492.06661,33.1171199939851
2025-02-03 04:30:00,93352.95,93528.72,92838.78,93006.53,716.02867,31.177082918531454
2025-02-03 04:45:00,93006.53,93490.69,92646.36,92786.53,623.61267,29.976099539407116
2025-02-03 05:00:00,92786.53,93205.81,92760.8,92910.96,496.19597,31.58142338786095
2025-02-03 05:15:00,92910.95,93683.75,92873.08,93587.99,423.77999,39.6838888383817
2025-02-03 05:30:00,93587.99,93960.0,93478.26,93619.36,403.9737,40.03821968410117
2025-02-03 05:45:00,93619.37,94273.84,93565.14,94216.0,391.31119,46.47825730508403
2025-02-03 06:00:00,94215.99,94250.0,93755.57,93938.97,372.5072,44.1093727993826
2025-02-03 06:15:00,93938.97,94467.75,93810.81,94439.78,377.97125,49.15455629667233
2025-02-03 06:30:00,94439.78,94600.0,93960.49,94006.01,583.15154,45.337190396178556
2025-02-03 06:45:00,94006.01,94272.0,93657.33,93911.04,372.68999,44.52194980702311
2025-02-03 07:00:00,93911.05,94204.73,93846.32,94015.13,309.56182,45.67497391742597
2025-02-03 07:15:00,94015.13,94335.95,94015.13,94200.33,312.82119,47.7555058475146
2025-02-03 07:30:00,94200.32,94687.5,94018.65,94575.97,379.916,51.788611629479526
2025-02-03 07:45:00,94575.96,95426.63,94461.54,95333.01,898.549,58.70703085372176
2025-02-03 08:00:00,95333.01,95400.0,94915.25,95400.0,592.26783,59.264101620952474
2025-02-03 08:15:00,95399.99,95557.75,95047.22,95390.39,434.37852,59.140842275815615
2025-02-03 08:30:00,95390.39,95634.39,94850.85,95022.38,499.0799,54.46889798922151
2025-02-03 08:45:00,95022.38,95411.77,94967.32,95340.0,306.40009,57.58333514709478
2025-02-03 09:00:00,95339.99,95879.67,95264.3,95800.02,531.49629,61.672507138028
2025-02-03 09:15:00,95800.03,95950.68,95285.71,95880.57,765.08699,62.356826152694154
2025-02-03 09:30:00,95880.58,95926.0,95525.6,95736.0,371.32748,60.27667541853629
2025-02-03 09:45:00,95735.99,95756.89,95222.03,95277.0,427.92764,54.1054551639146
2025-02-03 10:00:00,95277.0,95428.58,95122.44,95260.65,274.79684,53.893789587514064
2025-02-03 10:15:00,95260.64,95300.0,94799.29,95059.99,510.29008,51.244182468963956
2025-02-03 10:30:00,95059.99,95428.58,94943.45,95360.77,331.53213,54.82906301739672
2025-02-03 10:45:00,95360.77,95725.25,95260.86,95702.67,195.4009,58.55909303626267
2025-02-03 11:00:00,95702.68,95716.21,95473.5,95590.99,229.6409,56.90609254958172
2025-02-03 11:15:00,95590.98,95612.66,95305.2,95413.87,249.75472,54.28872241400401
2025-02-03 11:30:00,95413.86,95413.86,95015.3,95117.71,280.53092,50.13629459669468
2025-02-03 11:45:00,95117.71,95209.24,94953.6,95107.89,292.71348,49.999732580017316
2025-02-03 12:00:00,95107.89,95347.0,94934.73,95310.99,406.05173,52.85965072397516
2025-02-03 12:15:00,95310.99,95625.0,95242.42,95369.98,371.8174,53.688214527441424
2025-02-03 12:30:00,95369.99,95422.0,95084.74,95224.49,301.67074,51.29359915850128
2025-02-03 12:45:00,95224.5,95234.03,94757.22,94764.01,434.11923,44.52467194135475
2025-02-03 13:00:00,94764.01,95111.85,94564.71,94708.86,494.0025,43.77951619225695
2025-02-03 13:15:00,94708.87,94984.44,94367.92,94374.36,342.82264,39.46534369137053
2025-02-03 13:30:00,94374.35,95390.3,94371.98,95352.71,486.62382,53.804132948582875
2025-02-03 13:45:00,95352.7,95400.0,94663.95,94664.51,364.60834,45.61846424341156
2025-02-03 14:00:00,94664.52,94744.79,94131.14,94507.29,594.36861,43.972583676342104
2025-02-03 14:15:00,94507.28,94873.99,94238.32,94772.0,390.44247,47.41279399022725
2025-02-03 14:30:00,94772.0,96511.64,94372.4,96150.84,2425.08805,60.88539748009297
2025-02-03 14:45:00,96150.85,96702.12,95604.45,96589.5,1062.11783,64.04163856347384
2025-02-03 15:00:00,96589.5,96964.1,96190.47,96726.11,1069.50097,64.9891257452962
2025-02-03 15:15:00,96726.12,98555.0,96570.0,98339.99,2207.88854,73.77920417828977
2025-02-03 15:30:00,98340.0,99000.0,97808.83,98648.8,1703.76851,75.06903763224292
2025-02-03 15:45:00,98648.0,99500.0,98567.55,98842.0,1493.67069,75.86881100218216
2025-02-03 16:00:00,98842.0,99041.89,98164.0,98478.06,1171.41995,71.23309258819972
2025-02-03 16:15:00,98478.05,99010.65,98206.52,98696.99,610.93542,72.32842955970068
2025-02-03 16:30:00,98696.99,99000.0,98447.2,98761.98,531.9163,72.66121152288508
2025-02-03 16:45:00,98761.99,98968.0,98508.18,98543.08,581.53191,69.62404146775695
2025-02-03 17:00:00,98543.08,98578.53,98038.58,98515.9,692.82328,69.23705707635236
2025-02-03 17:15:00,98515.23,98919.03,98363.87,98524.79,429.8875,69.2971674814672
2025-02-03 17:30:00,98524.79,98524.8,98045.18,98193.49,394.88596,64.25805869284866
2025-02-03 17:45:00,98193.49,99313.09,98117.64,99206.38,1032.95589,71.16240825599044
2025-02-03 18:00:00,99206.38,99529.0,98941.17,99070.0,560.19413,69.22343913847757
2025-02-03 18:15:00,99070.0,99620.0,98962.0,99469.98,446.01007,71.6621454138897
2025-02-03 18:30:00,99469.98,99856.79,99242.51,99620.5,617.56291,72.54384324144353
2025-02-03 18:45:00,99620.73,99943.63,99457.65,99816.05,379.15852,73.68918576600981
2025-02-03 19:00:00,99816.05,100124.63,99576.02,99946.13,715.78809,74.45263325966094
2025-02-03 19:15:00,99946.14,100877.0,99936.0,100481.88,785.09215,77.36568724284763
2025-02-03 19:30:00,100481.89,101238.0,100466.7,101237.99,602.81922,80.70891871773021
2025-02-03 19:45:00,101238.0,101880.0,101212.01,101880.0,941.46325,83.00441571055299
2025-02-03 20:00:00,101879.99,101900.0,100980.0,101348.71,1228.74681,75.04607260651782
2025-02-03 20:15:00,101348.7,101871.58,101252.65,101702.94,659.59976,76.65332776760857
2025-02-03 20:30:00,101702.94,101951.82,101363.13,101397.01,531.82496,72.32090165408188
2025-02-03 20:45:00,101397.01,101707.51,101035.52,101083.0,414.93189,68.06833274321194
2025-02-03 21:00:00,101081.4,101377.09,100918.0,101040.0,297.10199,67.4831486321455
2025-02-03 21:15:00,101040.0,101316.66,100952.74,101213.45,286.01436,68.65378770334402
2025-02-03 21:30:00,101213.46,101888.0,101120.0,101554.01,351.71984,70.87117479475556
2025-02-03 21:45:00,101554.01,101978.84,101554.0,101802.55,306.38953,72.40532896730522
2025-02-03 22:00:00,101802.56,102500.01,101699.99,101799.34,870.72833,72.35232700347119
2025-02-03 22:15:00,101799.34,102196.52,101622.02,102000.02,331.88223,73.65091308500831
2025-02-03 22:30:00,102000.02,102042.08,101569.39,101625.25,261.04693,67.29416530681027
2025-02-03 22:45:00,101625.25,101764.36,101479.14,101695.62,245.19693,67.85518129843211
2025-02-03 23:00:00,101695.62,101827.98,101500.01,101580.01,380.82362,65.85651056652952
2025-02-03 23:15:00,101580.0,101648.91,101425.21,101528.81,191.54935,64.94416862092663
2025-02-03 23:30:00,101528.81,101637.12,101352.18,101498.19,183.78168,64.36983894395645
2025-02-03 23:45:00,101498.19,101573.28,101270.49,101328.52,174.95986,61.14317567927523
2025-02-04 00:00:00,101328.51,101660.94,101328.51,101618.4,295.53483,64.42429907700965
2025-02-04 00:15:00,101618.4,101643.76,101279.14,101313.43,248.32667,58.79896295954917
2025-02-04 00:30:00,101313.44,101559.49,101260.96,101479.5,162.70279,60.80591965869235
2025-02-04 00:45:00,101479.51,101479.59,100985.09,101058.01,291.87873,53.66140593058434
2025-02-04 01:00:00,101058.01,101166.66,100743.33,100759.03,311.17606,49.24164375197732
2025-02-04 01:15:00,100759.04,101250.0,100759.03,101249.09,288.19911,55.684576001398746
2025-02-04 01:30:00,101249.08,101608.75,101093.95,101540.98,392.40282,59.02107657561378
2025-02-04 01:45:00,101540.99,101732.31,101304.82,101382.68,241.36284,56.5350791132622
2025-02-04 02:00:00,101382.69,101435.66,101090.9,101126.74,200.91531,52.67215169546344
2025-02-04 02:15:00,101126.74,101178.61,101004.22,101062.2,226.08018,51.712595619846375
2025-02-04 02:30:00,101062.2,101281.39,101020.0,101143.91,145.63314,52.88289987972718
2025-02-04 02:45:00,101143.91,101246.57,100804.54,100839.99,187.30086,48.20328302753133
2025-02-04 03:00:00,100839.99,101021.78,100789.0,100928.31,241.51405,49.59906658200592
2025-02-04 03:15:00,100928.31,100940.0,100618.39,100638.53,206.28599,45.28701841788827
2025-02-04 03:30:00,100638.52,100742.29,100534.03,100727.86,206.95027,46.82183696988807
2025-02-04 03:45:00,100727.86,100765.7,100574.1,100629.7,181.53391,45.317468580574285
2025-02-04 04:00:00,100629.7,100764.11,100150.0,100269.77,674.66733,40.21519116111096
2025-02-04 04:15:00,100269.77,100508.13,100174.39,100260.87,263.23035,40.09497992308111
2025-02-04 04:30:00,100260.86,100337.2,100064.3,100178.35,244.93684,38.9329270611769
2025-02-04 04:45:00,100178.35,100300.0,100009.97,100053.12,198.9706,37.172215657763104
2025-02-04 05:00:00,100053.11,100094.09,99105.0,99128.0,683.57719,27.336792496214628
2025-02-04 05:15:00,99128.0,99378.89,98404.69,98839.5,1278.62548,25.105880258719353
2025-02-04 05:30:00,98839.49,98948.32,98229.82,98760.86,935.96158,24.518510763083214
2025-02-04 05:45:00,98760.86,99298.89,98697.15,98865.99,390.8969,26.978068896681947
2025-02-04 06:00:00,98866.0,99451.14,98838.28,99256.27,409.36248,35.39437082993355
2025-02-04 06:15:00,99256.27,99673.6,98902.09,99046.65,561.73375,33.18222095225126
2025-02-04 06:30:00,99046.66,99454.75,99014.0,99437.5,206.79839,40.632784358044404
2025-02-04 06:45:00,99437.46,99533.7,99300.0,99367.58,257.49648,39.77827078487639
2025-02-04 07:00:00,99367.58,99400.0,99132.24,99253.36,230.59954,38.359095120280024
2025-02-04 07:15:00,99253.67,99473.85,99001.0,99019.98,322.4448,35.56691985832461
2025-02-04 07:30:00,99019.98,99104.11,98513.17,98602.84,390.74887,31.19597109905041
2025-02-04 07:45:00,98602.84,98648.18,98316.27,98448.02,445.15994,29.73536649823093
2025-02-04 08:00:00,98448.01,98674.41,98107.17,98419.78,533.37352,29.464376215055765
2025-02-04 08:15:00,98419.78,98730.8,98192.45,98639.8,352.49825,34.47476216000338
2025-02-04 08:30:00,98639.81,98669.34,97860.0,97893.03,534.01418,27.368736088620324
2025-02-04 08:45:00,97893.04,98376.11,97872.48,98304.34,332.32377,35.281383788331055
2025-02-04 09:00:00,98304.35,98627.58,98271.73,98568.34,272.28778,39.81365160227266
2025-02-04 09:15:00,98568.34,98774.19,98350.58,98637.06,245.08495,40.972442465772225
2025-02-04 09:30:00,98637.05,98809.18,98471.23,98696.95,214.71052,42.02014984277524
2025-02-04 09:45:00,98696.95,98749.36,98304.35,98338.23,253.08656,37.70344652293102
2025-02-04 10:00:00,98338.23,98742.55,98338.22,98630.42,214.98606,42.85314041903861
2025-02-04 10:15:00,98630.41,98841.53,98602.27,98757.97,243.98498,44.99086621914295
2025-02-04 10:30:00,98757.98,98976.96,98526.01,98924.96,182.39753,47.74679052544694
2025-02-04 10:45:00,98924.96,98924.96,98626.88,98779.91,182.84189,45.609329904668385
2025-02-04 11:00:00,98779.91,99445.17,98742.47,99267.45,419.25676,53.19393949725643
2025-02-04 11:15:00,99267.46,99362.52,99156.46,99329.02,197.10774,54.06509410208456
2025-02-04 11:30:00,99329.02,99369.28,99164.05,99251.96,193.68767,52.74198947232148
2025-02-04 11:45:00,99251.97,99265.94,98902.0,98967.7,167.59175,48.06881424891162
2025-02-04 12:00:00,98967.7,99280.55,98967.7,99228.27,198.04481,52.24577773526459
2025-02-04 12:15:00,99228.26,99430.8,99207.75,99279.99,261.94305,53.05293776454656
2025-02-04 12:30:00,99280.0,99789.0,99280.0,99370.41,403.43844,54.50084866271349
2025-02-04 12:45:00,99370.42,99545.28,99183.33,99362.04,220.38296,54.333797648899
2025-02-04 13:00:00,99362.04,99525.34,99258.85,99493.61,251.58318,56.58641586875732
2025-02-04 13:15:00,99493.6,99545.35,99309.8,99478.26,236.41352,56.237871748159755
2025-02-04 13:30:00,99478.27,99500.71,99266.82,99407.45,253.29876,54.568106730404104
2025-02-04 13:45:00,99407.44,99524.71,98958.9,99007.22,478.86398,46.21563305783385
2025-02-04 14:00:00,99007.22,99245.73,98561.48,98683.4,536.59492,40.777215948956474
2025-02-04 14:15:00,98683.4,99302.24,98683.4,99239.99,549.05666,51.369883281992514
2025-02-04 14:30:00,99239.99,100415.0,99059.61,100147.6,1430.56193,62.99353669037161
2025-02-04 14:45:00,100147.6,100271.32,99659.53,99984.72,514.54778,60.212068738457035
2025-02-04 15:00:00,99984.72,100223.38,99131.08,99207.32,880.65572,49.07439521039598
2025-02-04 15:15:00,99206.07,99422.95,98275.98,98994.14,1267.82015,46.532520628740414
2025-02-04 15:30:00,98994.14,99436.0,98732.18,99043.0,592.02059,47.207457921352706
2025-02-04 15:45:00,99043.0,99606.85,99029.73,99347.19,347.1408,51.32690415151108
2025-02-04 16:00:00,99347.18,99949.5,99050.0,99861.99,576.75053,57.38708758580702
2025-02-04 16:15:00,99861.99,99918.05,99532.6,99754.58,291.32129,55.82531133284671
2025-02-04 16:30:00,99754.58,99797.34,99190.36,99294.95,281.09894,49.60415620511262
2025-02-04 16:45:00,99294.95,99465.14,99028.46,99043.48,280.25875,46.54781607010488
2025-02-04 17:00:00,99043.48,99522.35,98882.35,99470.01,328.50957,51.955098004355015
2025-02-04 17:15:00,99470.01,99613.25,98829.64,98878.74,559.12656,45.138309840437636
2025-02-04 17:30:00,98878.74,99297.39,98878.74,99274.36,378.97654,49.877074280482844
2025-02-04 17:45:00,99274.36,99300.0,98970.97,99168.35,318.75379,48.664082775924285
2025-02-04 18:00:00,99168.35,99203.06,98778.58,99026.4,228.55931,47.01527871099826
2025-02-04 18:15:00,99026.4,99235.4,99001.0,99068.35,189.04129,47.580520758809094
2025-02-04 18:30:00,99068.35,99566.66,98950.4,99349.67,357.57875,51.33022065822387
2025-02-04 18:45:00,99349.67,99486.03,99266.01,99415.2,124.87689,52.18817344050706
2025-02-04 19:00:00,99415.2,99973.55,99328.0,99964.0,191.63445,58.7468959906899
2025-02-04 19:15:00,99963.99,100700.0,99840.68,100418.01,679.74508,63.23952943373715
2025-02-04 19:30:00,100418.01,100777.93,99862.13,100399.72,517.49789,62.94214456992013
2025-02-04 19:45:00,100399.73,100530.74,98782.6,98859.77,1314.22086,44.12685811056589
2025-02-04 20:00:00,98859.78,99444.02,98154.36,98576.52,1676.28914,41.660040886036676
2025-02-04 20:15:00,98576.53,98836.2,97965.63,98274.48,821.65059,39.14693407650033
2025-02-04 20:30:00,98274.48,98995.04,98165.25,98805.8,496.65015,45.38796069599756
2025-02-04 20:45:00,98805.8,99035.85,98592.85,98652.18,374.59271,43.983405835601864
2025-02-04 21:00:00,98652.18,98673.86,97591.34,98211.85,808.7739,40.1482754802582
2025-02-04 21:15:00,98211.85,98213.65,97200.0,97251.6,654.86471,33.32422727439618
2025-02-04 21:30:00,97251.59,97308.0,96598.13,96703.22,776.77185,30.170397837837896
2025-02-04 21:45:00,96703.22,97200.0,96422.0,96514.47,709.92674,29.147870376032188
2025-02-04 22:00:00,96514.47,96627.91,96150.0,96557.75,781.79092,29.735917725846917
2025-02-04 22:15:00,96557.75,97253.72,96472.8,96950.01,679.77549,35.00136289027631
2025-02-04 22:30:00,96950.01,97304.38,96769.23,97233.81,236.99318,38.58714623273723
2025-02-04 22:45:00,97233.81,97967.4,97050.02,97691.2,348.37046,43.9535896512725
2025-02-04 23:00:00,97691.2,97979.58,97535.36,97896.65,380.03347,46.22658756415136
2025-02-04 23:15:00,97896.65,97900.0,97500.0,97535.4,202.88745,42.929761013420844
2025-02-04 23:30:00,97535.4,97828.49,97473.32,97732.54,152.23843,45.22555964538261
2025-02-04 23:45:00,97732.54,98224.97,97712.35,97763.13,263.81805,45.591307509883364
2025-02-05 00:00:00,97763.14,98145.35,97739.13,97931.06,195.01975,47.65759624324595
2025-02-05 00:15:00,97931.05,98189.97,97711.7,98166.0,183.78992,50.49045556515918
2025-02-05 00:30:00,98166.0,98200.0,97924.01,98153.33,166.39987,50.332249902862294
2025-02-05 00:45:00,98153.32,98390.7,98124.99,98274.01,215.51944,51.87889854052931
2025-02-05 01:00:00,98274.01,98930.44,98268.46,98484.17,408.93565,54.534128489692684
2025-02-05 01:15:00,98484.18,98672.0,98175.0,98212.63,315.29033,50.645671085173795
2025-02-05 01:30:00,98212.63,98369.64,98038.33,98095.93,172.42271,49.02769473979228
2025-02-05 01:45:00,98095.93,98209.89,97662.18,97849.82,373.04522,45.711084404573036
2025-02-05 02:00:00,97849.81,98037.68,97676.01,97676.02,265.29121,43.474463387483
2025-02-05 02:15:00,97676.02,97698.0,97131.43,97420.0,572.34431,40.34299642869941
2025-02-05 02:30:00,97419.99,97886.16,97403.58,97886.15,180.12625,47.72604077438946
2025-02-05 02:45:00,97886.15,98192.0,97752.14,97993.99,340.02163,49.289584684685934
2025-02-05 03:00:00,97994.0,98122.5,97811.42,97857.99,112.89036,47.36547299229118
2025-02-05 03:15:00,97857.99,98054.34,97771.82,97923.92,235.58071,48.41673933863942
2025-02-05 03:30:00,97923.92,98324.16,97923.92,98200.01,186.70473,52.679074093277315
2025-02-05 03:45:00,98200.01,98232.0,97956.52,98040.0,116.00233,50.09551306457662
2025-02-05 04:00:00,98040.01,98199.99,98005.0,98096.85,140.74044,51.014721914260505
2025-02-05 04:15:00,98096.85,98184.79,97916.65,97928.0,173.5684,48.17638410798308
2025-02-05 04:30:00,97927.99,98248.0,97916.02,98248.0,108.30132,53.46106311556668
2025-02-05 04:45:00,98248.0,98332.41,98010.0,98046.0,202.27435,49.99524567461842
2025-02-05 05:00:00,98045.99,98188.84,97952.86,98035.98,157.58538,49.82270304472052
2025-02-05 05:15:00,98035.99,98050.0,97849.23,97936.85,119.09391,48.055710264640915
2025-02-05 05:30:00,97936.84,98000.0,97681.53,97790.0,156.25341,45.48233136720796
2025-02-05 05:45:00,97790.0,98300.0,97774.0,98138.4,342.53283,52.0436846349904
2025-02-05 06:00:00,98138.4,98222.0,97867.15,98021.9,171.30345,49.88180854161623
2025-02-05 06:15:00,98021.89,98038.0,97801.52,97899.86,168.17841,47.64887218425528
2025-02-05 06:30:00,97899.86,97920.0,97571.5,97850.01,205.84787,46.728707481976485
2025-02-05 06:45:00,97850.0,97850.0,97559.12,97652.0,368.66854,43.16310997628966
2025-02-05 07:00:00,97652.0,97652.0,97399.64,97530.9,335.19493,41.09769321388905
2025-02-05 07:15:00,97530.89,97666.0,97352.77,97649.31,240.26357,43.92326663451181
2025-02-05 07:30:00,97649.31,97793.48,97500.51,97784.01,119.40216,47.035844625135695
2025-02-05 07:45:00,97784.01,97984.53,97748.0,97864.43,224.29259,48.86088265933688
2025-02-05 08:00:00,97864.43,98038.0,97806.67,97902.0,130.27473,49.732328589390995
2025-02-05 08:15:00,97902.0,97902.0,97717.92,97803.71,85.12825,47.454017482405376
2025-02-05 08:30:00,97803.71,97843.11,97589.0,97629.97,148.98864,43.647653627424184
2025-02-05 08:45:00,97629.98,97720.0,97572.0,97634.24,151.62184,43.76703622650574
2025-02-05 09:00:00,97634.25,97900.96,97518.24,97881.6,184.33746,50.331461216090794
2025-02-05 09:15:00,97881.6,97970.61,97768.02,97782.07,119.57469,47.90806958771638
2025-02-05 09:30:00,97782.08,97782.08,97257.05,97363.51,339.29211,39.33151037935786
2025-02-05 09:45:00,97363.51,97456.91,97269.14,97405.61,144.56118,40.485589571878464
2025-02-05 10:00:00,97405.61,97668.62,97348.3,97516.01,187.76261,43.51976431671511
2025-02-05 10:15:00,97516.01,97930.01,97488.76,97929.32,164.23535,53.14968098543583
2025-02-05 10:30:00,97929.32,98040.71,97844.01,97979.06,201.98279,54.162567669565995
2025-02-05 10:45:00,97979.07,97994.01,97720.0,97734.96,362.79898,48.60854540604842
2025-02-05 11:00:00,97734.97,98110.04,97708.0,98110.01,253.89728,56.06342516465495
2025-02-05 11:15:00,98110.0,98177.9,97882.0,97888.09,246.08189,51.31963721318876
2025-02-05 11:30:00,97888.09,98150.0,97871.38,98136.5,124.75037,55.825468320311224
2025-02-05 11:45:00,98136.5,98256.0,98060.48,98198.0,283.30877,56.88935733423357
2025-02-05 12:00:00,98198.0,98426.7,98155.91,98354.29,361.90345,59.555161455752284
2025-02-05 12:15:00,98354.29,98710.38,98354.29,98549.99,410.23694,62.66808413961079
2025-02-05 12:30:00,98549.99,98639.9,98300.56,98380.0,254.19143,58.4591244508359
2025-02-05 12:45:00,98380.0,98380.0,97992.0,98057.61,264.96964,51.407378212748306
2025-02-05 13:00:00,98057.62,98303.63,97941.6,98252.47,306.10358,54.94501346148947
2025-02-05 13:15:00,98252.46,98548.38,98107.89,98418.89,216.61706,57.772530804038105
2025-02-05 13:30:00,98418.89,98626.94,98399.06,98580.59,141.91078,60.37463607566798
2025-02-05 13:45:00,98580.6,98683.82,98497.36,98570.01,136.4802,60.11362253382283
2025-02-05 14:00:00,98570.0,98649.61,98382.54,98445.14,134.37125,56.9824516356253
2025-02-05 14:15:00,98445.13,98783.74,98445.13,98735.36,180.2396,61.943936233245815
2025-02-05 14:30:00,98735.36,99149.0,98378.78,98789.32,645.43168,62.802957062251146
2025-02-05 14:45:00,98789.32,99000.0,98121.81,98292.27,434.06658,51.31296434578014
2025-02-05 15:00:00,98292.27,98539.88,97734.69,98270.0,812.84098,50.86395579062349
2025-02-05 15:15:00,98269.99,98488.0,97951.2,98487.99,250.1577,55.01359061934406
2025-02-05 15:30:00,98487.99,98550.0,98014.98,98014.99,323.9873,45.94644034632021
2025-02-05 15:45:00,98014.98,98243.52,97910.33,98116.24,318.49669,47.92499792176666
2025-02-05 16:00:00,98116.24,98160.0,97636.38,97696.0,431.73824,41.1864570461895
2025-02-05 16:15:00,97696.0,97808.0,97326.99,97798.0,381.63344,43.2713959287683
2025-02-05 16:30:00,97798.01,97891.31,97537.36,97663.04,190.32228,41.190717682907376
2025-02-05 16:45:00,97663.05,98277.02,97600.0,97974.01,323.34696,47.459669457627484
2025-02-05 17:00:00,97974.01,98256.36,97954.0,98041.91,165.03293,48.744441229064996
2025-02-05 17:15:00,98041.9,98041.9,97402.7,97608.0,457.74151,41.72304129197613
2025-02-05 17:30:00,97608.01,97760.87,97382.0,97406.57,222.67404,38.920294226832944
2025-02-05 17:45:00,97406.57,97718.54,97349.98,97550.74,203.37957,41.92717580949826
2025-02-05 18:00:00,97550.12,97700.0,96855.0,96875.74,466.66309,33.58963102616681
2025-02-05 18:15:00,96875.74,97165.17,96817.19,97130.83,369.88854,38.56190081809073
2025-02-05 18:30:00,97130.82,97334.0,96945.65,97009.66,244.85554,37.13943940718496
2025-02-05 18:45:00,97009.88,97024.0,96517.22,96723.66,326.27121,33.955613914924385
2025-02-05 19:00:00,96723.66,96972.73,96500.0,96832.03,290.59407,36.187874275987134
